wallet,num_transactions,num_deposits,total_deposit_usd,num_borrows,total_borrow_usd,num_repays,total_repay_usd,repay_ratio,num_liquidations,activity_days,action_diversity
0x00bb0532dd949fab848d72a951a1d6c2b197d935,3,3,1084911612179.1981,0,0.0,0,0.0,1.0,0,3.9178819444444444,1
0x00bb6c783fce35b92e6cde0874abf2c580673753,1,1,174749364322500.3,0,0.0,0,0.0,1.0,0,0.0,1
0x00bb7c23500573ca6933778837c9dedd247e94d9,1,1,1.100762321054562,0,0.0,0,0.0,1.0,0,0.0,1
0x00bb88a8309759a7c9f0a5c8e3a9364e8f564a8d,10,4,0.037977833935131135,3,0.008943083417956021,1,0.008943083417956023,1.0000000000000002,0,2.3148148148148147e-05,4
0x00bbcd7ea98da5f60ee393533aaa9edeb8573167,16,9,259421431149542.2,6,109148117088956.5,0,0.0,0.0,0,1.931851851851852,3
0x00bbfa640a4bac8f3650373be8f4bd77f0472101,192,59,2.3935913331344836e+16,69,1.3035053615600632e+16,40,4798607513483385.0,0.36813101464656106,0,82.80774305555556,4
0x00bbfa896cb54e2b1d3db2a7027368b43d344a21,1,1,21119484926.949448,0,0.0,0,0.0,1.0,0,0.0,1
0x00bc82902a4fbfa08fc5da418f642209f7b10c0f,3,2,64709.07674169919,1,53972.78869057552,0,0.0,0.0,0,0.016180555555555556,2
0x00bdc8be263d20bb3a83aaeadfef258dd409e2df,224,107,8760559194140922.0,59,7.813929289273418e+16,45,7.859850419243912e+16,1.0058768294759888,0,113.99223379629629,4
0x00be57e4ec695d077e63c5eb84187a7e70169279,4,0,0.0,0,0.0,0,0.0,1.0,0,5.48775462962963,1
0x00bf2f290d3aef716cd8127acc153c273c23c538,103,46,6.5076397916922136e+16,14,102505.78097230481,12,62644.265413324196,0.6111290974920676,0,140.11138888888888,4
0x00bf6ec0064e1a733a0fcc6df071b2cf514ff0e8,18,6,444.3787751334611,3,278.61568250276,4,279.11089303650584,1.0017773964814092,0,0.04736111111111111,4
0x00bf807dfb399cf973433599f2f23210ac54ca94,1,1,1.0978426665564018,0,0.0,0,0.0,1.0,0,0.0,1
0x00c26a3e7117cfe0e4afacff2a1be9e3d2384c6e,79,40,215874531502499.22,39,103404867974363.81,0,0.0,0.0,0,2.9647569444444444,2
0x00c2ac8857ea018a1cc23d529ec26f55d0bc1849,3,3,2.1426283932313144,0,0.0,0,0.0,1.0,0,10.96613425925926,1
0x00c2e5aa91c2b6927a4e8533482c8217b450a6a1,156,83,8.915762473025975e+18,35,7.017694355464585e+18,15,6.178380202952856e+18,0.8804002981608672,0,122.9185763888889,4
0x00c31aa7aadc000a078b01e59d443b99fa64ef08,1,1,18966582990.000027,0,0.0,0,0.0,1.0,0,0.0,1
0x00c33f577e35165e07dd9a43b2baf124163bac0a,5,4,1206200369762057.5,1,221644169835331.4,0,0.0,0.0,0,34.544583333333335,2
0x00c3a5aceb3fe926a7a9772a6c4efd9f6beb7d73,4,1,1853263.8847005686,1,8198.659001295575,1,8265.012023689425,1.0080931555249908,0,1.7238888888888888,4
0x00c3a7a09fe2fed6f8c163202aea9cfad99874b3,103,52,6688499043305423.0,22,2957430118710711.0,7,425440808322414.56,0.14385489808560045,1,82.32069444444444,5
0x00c3af852e2ca04d993382b3664f62aa45ae731e,1,1,1.6355620523028132,0,0.0,0,0.0,1.0,0,0.0,1
0x00c4803aa7cdfe5ae5d325b79d5c3c384e4a8ae9,2,2,2.0235716648247637,0,0.0,0,0.0,1.0,0,5.918645833333334,1
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,29,9,182043017550595.6,5,65335237263027.016,6,65232279778923.11,0.9984241660638742,0,29.769594907407406,4
0x00c4db45dda03de5bae5417530723fd7dd03da3f,1,1,1.048232842578546,0,0.0,0,0.0,1.0,0,0.0,1
0x00c4fd7e8e4a9680b9db58640c76d4a17bd09ee4,1,1,985308358126.5326,0,0.0,0,0.0,1.0,0,0.0,1
0x00c5514615e9aeb9cf51f2e635b33743ae062dfe,17,9,2.2351690817715498e+17,4,1.7858271746398374e+17,2,1.9320755183438064e+17,1.0818938953224655,0,6.511724537037037,4
0x00c5ed4823b1d2e496b75e53ddb2859aa70213a3,4,2,2184.6840580689554,0,0.0,0,0.0,1.0,0,6.440185185185185,2
0x00c609bb7806a47616de8cad327215ca70d45896,1,1,360058465636359.75,0,0.0,0,0.0,1.0,0,0.0,1
0x00c644e774d7b1a3a95154113f86b9e25350a111,4,0,0.0,0,0.0,0,0.0,1.0,0,74.79037037037037,1
0x00c6483e4f527144bb65dd2a93913abeba4dc545,1,1,194307861839.2538,0,0.0,0,0.0,1.0,0,0.0,1
0x00c67d9d6d3d13b42a87424e145826c467cccd84,71,15,2.4005142285694412e+16,13,368501477697705.94,7,359305177581392.2,0.9750440617666728,0,123.13010416666667,4
0x00c6bf08de7e3c560357b0b4e27da2fa6f8519eb,50,16,4981447305021234.0,24,3343497489217565.0,4,1365084013572756.0,0.40828025681939684,2,32.48467592592593,5
0x00c6e2363b84d2e7820c6b38ca1b46f7e0714668,4,4,9496785179.482872,0,0.0,0,0.0,1.0,0,0.006574074074074074,1
0x00c7a23058e32effe114e99623b0df28861527d4,6,4,3217057061885711.5,0,0.0,0,0.0,1.0,0,24.187858796296297,2
0x00c844967b2ab4c5ac26f44dcbffa7c06897e18e,21,9,1.3846717827769296e+16,6,5842294528473156.0,3,4680161695493476.0,0.8010828061961136,0,16.239097222222224,4
0x00c98bc1a9458f9fb28887da8172e90df88da379,4,1,1517672217600003.0,1,636098124816001.2,1,636098124816001.2,1.0,0,0.0010185185185185184,4
0x00c9acc867f576baf35e96521d139115b316a48d,3,2,70856175924.54875,1,26853554244.36856,0,0.0,0.0,0,0.0018055555555555555,2
0x00c9e875ad0504a307aa7ab60997ea2658bc6aea,2,2,1.0463331561973634,0,0.0,0,0.0,1.0,0,5.833726851851852,1
0x00cc1cf9b3c95b432a90878bc2c2dbb7a3daaccb,4,1,5899124788444130.0,1,499561941550621.0,1,499561941550621.0,1.0,0,0.0009490740740740741,4
0x00cc4cae4ce9cbd5c87f877b1c81acb8cc8bf223,2,1,19233383209.042976,1,0.005572931989627384,0,0.0,0.0,0,0.0013773148148148147,2
0x00cd259a3e1a649e8644d527d6b9a8fdf8165e7f,1,1,1835970879560.9558,0,0.0,0,0.0,1.0,0,0.0,1
0x00cd45dcbe9c167b5942f8889d31dc1388cfd172,6,6,1475793111344059.0,0,0.0,0,0.0,1.0,0,45.708842592592596,1
0x00ce22866efe39c055ff21bda32b179a7683ab5f,4,1,7576732301250012.0,1,2502302775000004.0,1,2502302775000004.0,1.0,0,0.0008101851851851852,4
0x00ce56c1f4780f46309b52054454a9ec913dd31e,2,1,99.91782190440546,1,38.88840267107504,0,0.0,0.0,0,4.537256944444445,2
0x00cef331edda6c750fe87c52d829df082973693f,1,1,171237229383.0004,0,0.0,0,0.0,1.0,0,0.0,1
0x00cf963f89e7d1a23c5c72dce92a9a8c600f4819,1,1,1.0999505356084007,0,0.0,0,0.0,1.0,0,0.0,1
0x00cfbd5d2e36dd8182318a074cb1f399b608bfec,12,4,188868901791365.03,2,100.1714760799368,4,99.93785194250776,0.9976677578631007,0,14.962349537037037,4
0x00cfc6f8ff843a9b0b30f14e2310396a8743f5fc,1,1,1079024702867.3523,0,0.0,0,0.0,1.0,0,0.0,1
0x00d14484c10aaa9b981068a8c7d25d2d26629be8,1,1,99068463.56514105,0,0.0,0,0.0,1.0,0,0.0,1
0x00d1c49844f3a2b3708ce59292f68570eef06286,2,1,880701568597760.9,0,0.0,0,0.0,1.0,0,27.538287037037037,2
0x00d1dd1e437980fb6e678cfc2ffc78a1f7a747d1,1,1,44.14147259087789,0,0.0,0,0.0,1.0,0,0.0,1
0x00d2432e6af76a8150a7609d7ff11dbe44de8e14,7,4,223836287531.31323,3,337985731479.4311,0,0.0,0.0,0,20.683287037037037,2
0x00d278f3163bf68e67b2eb05ef209e6f28bc7924,1,1,1.0365683800780643,0,0.0,0,0.0,1.0,0,0.0,1
0x00d29fbc981d05edba69bc0909e391a132271357,64,7,1.3774858064953296e+17,7,930221129116758.4,10,78123.01169678957,8.398326940925014e-11,0,83.6827199074074,4
0x00d353a1b6e1a3b3a23e849c5d51772bb7fdaece,3,2,2238362875294.743,1,559590718823.6858,0,0.0,0.0,0,0.008032407407407408,2
0x00d3addc7cb1637c73359d41949a1a369d7f092a,107,36,4.4765043189335976e+16,19,4.6263342994027896e+16,23,5.37409284696948e+16,1.1616308937430695,0,39.476724537037036,4
0x00d3ecff51b5e5b957c33c5656486ebfd60e58a7,46,18,1082857601652414.8,10,145105864919828.53,7,144024387125529.3,0.9925469739290225,0,77.97175925925926,4
0x00d46d105507a04d7e4592cf43bbbad964bc77ab,8,3,5.6903143458031304e+16,0,0.0,0,0.0,1.0,0,114.5381712962963,2
0x00d5201c4def4d1a199c63e07eac53f43252a0ea,17,5,359191951227493.56,7,269209435193583.88,1,86.03058758108271,3.195675051998813e-13,4,70.63197916666667,4
0x00d5615d3446b1719e6ee0684218891bc5a2100c,12,7,4531209416330.505,5,361.65830529218937,0,0.0,0.0,0,2.020300925925926,2
0x00d56e1bba3db460563516119dfced085898e17d,1,1,1696552000619.3167,0,0.0,0,0.0,1.0,0,0.0,1
0x00d6cad0eb8fe405b4c27ca2071b0d0653b9c2fc,41,8,2937.303583807918,9,562044959557407.0,13,503789464280961.6,0.8963508269475101,0,11.946006944444445,4
0x00d7a50850a3cb1890bf300682bcd789571c012e,5,5,6017497898911831.0,0,0.0,0,0.0,1.0,0,85.03707175925926,1
0x00d831f24309b3271297f19b8e9be846c8c531c4,141,56,3.327704591248376e+17,24,39091.72953220172,14,39076.04165362402,0.9995986905986143,0,60.89482638888889,4
0x00d841275b1a04ea45e29273efa213c4a59e84a1,10,10,227050679250263.1,0,0.0,0,0.0,1.0,0,63.15549768518518,1
0x00d88be14e08e06865b156bb489e020a59cb68fe,1,1,991182558918.0001,0,0.0,0,0.0,1.0,0,0.0,1
0x00d8a0f305698083d8af5a8b900b3b947f604b55,2,2,1.9882068418718486,0,0.0,0,0.0,1.0,0,0.6272685185185185,1
0x00d8dc2f6648dfc0472a673d85f4bc022d5cd17a,5,2,1141494439525.64,2,228298889274.69983,0,0.0,0.0,0,100.68460648148148,3
0x00d913a96a6ae3ffbd52030020e8b743f97ace86,3,2,66163255055508.93,0,0.0,0,0.0,1.0,0,24.886099537037037,2
0x00d94da07ea932ed8426e8dfd06615bda49b8022,36,16,410969130649603.4,12,1067283154126772.8,4,1689.0744748360498,1.582592649668506e-12,0,79.26344907407407,4
0x00d9acf1d63eae19a1b0e416be85dd7754298ffc,3,2,503676969285894.75,1,146301116317500.28,0,0.0,0.0,0,18.327337962962964,2
0x00d9d164c3cdc126d33d541fe6e0cd55f4d4ed63,21,10,874418840810139.6,8,361764198841374.1,2,126.30183554702282,3.491275144183172e-13,0,8.071956018518518,4
0x00da65b9d6ea469301021381f9b16cf3e80fa8b1,270,111,3.048982619482953e+18,59,3.005667505533933e+18,56,2.8787871444232064e+18,0.9577862950984702,0,47.51793981481482,4
0x00da855f0f8924c454c93ea7c5d5d96757e1e652,2,2,2139571431526.0708,0,0.0,0,0.0,1.0,0,0.0022916666666666667,1
0x00da9446b29e3d2424b9db0c7e701ad33fdfedf4,4,1,1.0589345472070206e+16,1,998862559621232.8,1,997252271942498.2,0.998387878629323,0,0.0019444444444444444,4
0x00da96f79c5969a61b5b15c6f5f800d760fad316,1,1,221434314757.63922,0,0.0,0,0.0,1.0,0,0.0,1
0x00da972a32c522b02771520fb5e70fcb056927fb,2,1,1.1483197704743843e+17,0,0.0,0,0.0,1.0,0,0.0571875,2
0x00db170287aaa8a93b08cda808af76d11a5f0fff,26,11,7.887151638333579e+16,8,1.3623905972504456e+16,5,2.252083081964877e+16,1.653037745937174,0,106.08425925925926,4
0x00dc7f0ff419ed1634728a77146c6754541d2b82,25,8,701495446980590.1,6,760.8647579185694,3,758.8519043212775,0.9973545185575446,0,9.717719907407407,4
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,20,6,2.528601887539579e+16,4,3.007717154204459e+16,4,3.196658488853559e+16,1.0628188506306122,0,3.2898032407407407,4
0x00dd72466c9bc28c9765b406ea147c1e15dbc7ab,40,25,3406787079826082.0,8,2738163754839279.0,6,766654990138308.8,0.27998872922898244,0,121.804375,4
0x00de3a8bdee6e682c3509d66a947d05a8ca797af,4,2,2273047587668.7935,2,304104229889.2108,0,0.0,0.0,0,0.007025462962962963,2
0x00df64b8044aa7126e0f88f286b3c483c5e5927a,2,2,1778051555486.3438,0,0.0,0,0.0,1.0,0,10.74619212962963,1
0x00df99e12315cac90f49527b07d753b7fe9faccd,6,2,226753797124.98285,3,106371307449.11824,1,56460663101.27231,0.5307884659430341,0,0.01361111111111111,3
0x00dfae7aeadc69fce49cf389d2bee4aae67aa656,2,1,26901679480.00005,1,5002698327.107256,0,0.0,0.0,0,0.0,2
0x00e10883490fa8ed8e9cd59177a54d45cd025ef9,1,1,1.113233990293619,0,0.0,0,0.0,1.0,0,0.0,1
0x00e14bea17f4e951fb695c52a66b3429da55a117,49,28,3302907363627835.0,0,0.0,0,0.0,1.0,0,40.58637731481482,2
0x00e1ac868592c1fd51ed72abca14930075ed892f,3,2,15347413318798.65,1,5251649352211.658,0,0.0,0.0,0,0.0016666666666666668,2
0x00e22b85d329650e35a9d664b7c408a57820f13f,156,56,1.649846360236865e+17,20,2.3571559019889476e+16,15,83500.32051893594,3.5424182358272994e-12,0,94.18503472222223,4
0x00e2362abcebe7833138bd460000ba5d4f6ee1e6,51,19,430.914324359393,10,196.63106207192288,7,222.53435898899676,1.1317355286806063,0,3.834074074074074,4
0x00e294652292776e4d59f416ef35a73cae0e01dc,2,1,2.5720220727106624e+16,1,6995.900137102876,0,0.0,0.0,0,0.0007638888888888889,2
0x00e3088ddbd715f119651a58964ce1714b590f34,3,2,138.79251032762087,1,1.0354593794868085e-06,0,0.0,0.0,0,43.21655092592592,2
0x00e3df1133185a9effedabb79003d9c07ca69bc8,2,1,10973.339853753077,0,0.0,0,0.0,1.0,0,0.00011574074074074075,2
0x00e421ba23dbe6a165255be382f46fcb927f8951,2,1,1926.0919283912986,1,1263.5165051468857,0,0.0,0.0,0,0.005324074074074074,2
0x00e4f6071dcfc268ed4487e2a004d01e3666107e,110,63,6.614343256220458e+17,32,5.2306597271627424e+17,6,3.355899289307505e+16,0.06415824129947446,0,103.80949074074074,4
0x00e61c3f169f0b2888137918053bdadda121bb44,1,1,1.1099623983338456,0,0.0,0,0.0,1.0,0,0.0,1
0x00e61fabc261401d3c47b6178e86449ae9890d73,3,2,2134235354896322.2,0,0.0,0,0.0,1.0,0,28.266886574074075,2
0x00e650676a38478b3eee9e3eb741a6075b2c95c1,12,0,0.0,2,6.408603689416626e+16,5,1.2834315183109443e+17,2.0026695057309354,0,0.13238425925925926,3
0x00e678b0cdae186eb3c4b08cfe3d1a698882c0af,38,20,5190416818100829.0,9,2971856416572084.0,4,3188648845775894.5,1.072948487011318,0,56.03490740740741,4
0x00e6f654a108a16077be41abab58c3353f90e7cc,3,3,1368759194668.0566,0,0.0,0,0.0,1.0,0,10.185706018518518,1
0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15,7,2,223.29451024134173,1,120.76691868756909,1,119.79096167693628,0.991918672586508,0,17.203194444444446,4
0x00e7092c338d69f7ae230081d862d347ef9dcf1e,10,5,339449239986661.0,5,131759148751545.03,0,0.0,0.0,0,46.35987268518519,2
0x00e839bc0c9a130afe30974914c4b0100756cff4,468,278,2.6850354852109184e+18,82,1.41144993857382e+18,29,5.4063585675781464e+16,0.03830358002665633,0,60.63123842592593,4
0x00e87eb4a651f339219658165b87c204de6a7e5f,1,1,1.055954811849387,0,0.0,0,0.0,1.0,0,0.0,1
0x00e8909b79b3d40af0f22e37f81c9e3e9187d853,1,1,1334062809024.2732,0,0.0,0,0.0,1.0,0,0.0,1
0x00e8b7df725ce993f179f071908a9d687815f2ba,2,1,1047.6072956680778,0,0.0,0,0.0,1.0,0,0.0002777777777777778,2
0x00e928ef44122d31043f772b00b0d1821b020ff7,1,1,1.8624182196104786,0,0.0,0,0.0,1.0,0,0.0,1
0x00e979f43658ae9cfb838b07d4b3bc70f12b93cb,52,19,1970742324667939.0,10,2307.53287616158,18,49.81831946111672,0.021589429982027394,1,103.66377314814815,5
0x00e97bf0997013cc741dbcaafba8f439d474c879,1,1,1.0324720674673025,0,0.0,0,0.0,1.0,0,0.0,1
0x00e9ba3dc1ebd6f585b9f5bf8a33a975b5f8a7de,10,5,950920641986.8105,0,0.0,0,0.0,1.0,0,39.62782407407408,2
0x00eaa7d80b05144a928492bb83b82cfa5e2914cd,1,1,1.0045574342015227,0,0.0,0,0.0,1.0,0,0.0,1
0x00eacbbd373a91aa0d4485b0beb45b14816f835f,1,1,1.1097692926991918,0,0.0,0,0.0,1.0,0,0.0,1
0x00ead164c58ccf3d8fbe9aab4c806477db62e599,1,0,0.0,0,0.0,0,0.0,1.0,0,0.0,1
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,16,5,39.34126681239272,3,19.369367317146992,3,19.3533013796151,0.9991705491837274,0,0.015416666666666667,4
0x00eb8dc1785a096d7006ca9c64aa4ad5f2706691,1,1,0.01154739760309265,0,0.0,0,0.0,1.0,0,0.0,1
0x00eda101a3b10f7164cce8ecdf305b1317ca0669,6,5,406196794382601.75,0,0.0,0,0.0,1.0,0,7.111932870370371,2
0x00eddd42021ba97a37097ad4286b893b206e12bc,56,18,416604536382102.25,6,4249.727124721057,14,4206.573939070535,0.9898456572895007,1,60.028819444444444,5
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,16,10,1.7854467209673658e+16,5,1.2082781400394026e+16,0,0.0,0.0,0,20.23457175925926,3
0x00ee80c322d6e956d2629a73223605bbda946f2d,3,1,111918143764.73717,1,99622084078.37088,0,0.0,0.0,0,51.71045138888889,3
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,21,10,290707229814975.75,9,23125577465968.81,2,23053422907690.64,0.9968798807993292,0,71.89414351851852,3
0x00ef8b0cf8f81c2b40fc9233b16f2c21cd4f6f15,3,2,194.38938103081006,0,0.0,0,0.0,1.0,0,3.4494212962962965,2
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,28,17,3.5836590692346024e+16,2,7840.734118076705,5,1222.3564940705082,0.15589822020011904,0,6.8528009259259255,4
0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,5,1,1044025918218001.2,1,500.01905492962896,2,505.76971381628994,1.0115008794764238,0,57.912824074074074,4
0x00f16ddf3034436fc981194a0192044ce90aa4c1,4,3,790637953596316.0,0,0.0,0,0.0,1.0,0,61.07880787037037,2
0x00f3fb9d81506fe69f504fa12325d1559280d635,2,1,1719.0065564120528,0,0.0,0,0.0,1.0,0,74.88604166666667,2
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,28,9,4591936956175083.0,4,7996.077245277083,5,7949.90046915934,0.994225071281669,0,7.541493055555556,4
0x00f4fa7ac6f012e7e65d325022ba1397a83ca694,5,3,281759369179221.4,1,68232136634862.35,0,0.0,0.0,0,58.85510416666666,3
0x00f5481262d4845b292ba0c41752de258b3bbeec,83,27,1.1405261333223483e+17,10,1.8506393879090456e+16,9,1.8475238251379156e+16,0.9983164938607244,0,33.2803587962963,4
0x00f57a995e566fa107d36ca5443629c7bee31213,3,1,480931472.3668731,1,120232870.39150946,1,120232870.39150946,1.0,0,0.003587962962962963,3
0x00f63722233f5e19010e5daf208472a8f27d304b,2,2,50784923551189.37,0,0.0,0,0.0,1.0,0,0.0060416666666666665,1
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,17,5,103790351185662.14,3,46101572611501.16,3,45751702687184.72,0.9924108895966566,0,5.42130787037037,4
0x00f6c46a5e9b0613ededa94072f065e46bc8176f,3,2,1.7015523083151026e+16,0,0.0,0,0.0,1.0,0,25.82917824074074,2
0x00f70714e95b8d092546acdc8e52a02d6eedc934,1,1,1341.6742115505008,0,0.0,0,0.0,1.0,0,0.0,1
0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,3,2,759304447465430.6,0,0.0,0,0.0,1.0,0,41.992337962962964,2
0x00f731bcd3a8d541a040a7586ff3d03dea48e31f,2,0,0.0,0,0.0,0,0.0,1.0,0,2.513935185185185,1
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,229,108,1485222315297447.2,45,200665305501168.12,27,47998571152472.48,0.23919715983086606,0,61.860729166666665,4
0x00f83f560dea6e8317900beabc89be027da154f8,6,4,360142628400614.1,2,67473144444879.95,0,0.0,0.0,0,1.8872685185185185,2
0x00f863703e78916a4487fcbfbda7a6944fa86538,4,2,267.0496468963085,0,0.0,0,0.0,1.0,0,13.820358796296297,2
0x00f8a06340b52aee151b871a915c06af3c053470,363,177,1769433946985912.0,101,605472985743363.5,30,86454536442228.73,0.14278842900990046,0,37.81204861111111,4
0x00f8b6bf7cf6b0a173e14abc3d687dd03fe16bb0,1,1,421998360140.68695,0,0.0,0,0.0,1.0,0,0.0,1
0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,5,1,14931035691624.041,2,3.3809581430048166,2,3.3860141834590083,1.0014954460364003,0,0.4747106481481482,3
0x00f8dd0e37d5077fa256fadbaa216d9088a708e6,2,2,3196922247352.163,0,0.0,0,0.0,1.0,0,5.776354166666667,1
0x00f9126faecd227f6cd0ccba36865c9a7c55ff24,2,1,51739002596.77932,1,4976319416.746328,0,0.0,0.0,0,0.0,2
0x00f9a33dfedbc3bddfb6ef4380dacfd9352c4d15,2,2,2.0083346351561664,0,0.0,0,0.0,1.0,0,3.3410416666666665,1
0x00fa8021f0c2157ab005dd41b11d49ea30d7893a,1,1,1014320526010.2402,0,0.0,0,0.0,1.0,0,0.0,1
0x00fbef9f0f9b0b6421c264a2020f14bca80291ca,4,1,401015.8751216895,0,0.0,0,0.0,1.0,0,29.814872685185186,2
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,19,11,29479444216272.992,8,10151695382934.818,0,0.0,0.0,0,37.51003472222222,2
0x00fc9abc1ae9d1b71b89fd285cb6c73129f6da72,2,2,4603343137112.673,0,0.0,0,0.0,1.0,0,6.31974537037037,1
0x00fcad795d8a753c9064126b78cf0330436da09b,2,0,0.0,0,0.0,0,0.0,1.0,0,22.84572916666667,1
0x00fce3e318dfc490be549b266e85af457ee3d65b,1,1,1.772510298196745,0,0.0,0,0.0,1.0,0,0.0,1
0x00fdcbab290f89f3d03a21b1fa17fdd64bd2f1c8,1,1,135993418453.17621,0,0.0,0,0.0,1.0,0,0.0,1
0x00fe37d2589cdec3cf55afaf4a482bca6b7b0ae6,1,1,1163208265024.3665,0,0.0,0,0.0,1.0,0,0.0,1
0x00fea8ef6f337ce6aa8b5bb7086ace94dd0434a7,4,2,130358233387831.22,2,361700250742.65314,0,0.0,0.0,0,0.002638888888888889,2
0x00ff162742cd72f0a726cf90138a832ab5f0d48e,2,1,22547631646.800026,1,4639430380.000006,0,0.0,0.0,0,0.0,2
0x00ffb2daca4977f6edb65b21c21184eee6a5a72a,2,1,113652379383.43968,1,56826189874.12618,0,0.0,0.0,0,0.0004398148148148148,2
0x0100569d3daa2d258f8b21d4ec833ed21d2ff2dd,70,70,250627353.33266547,0,0.0,0,0.0,1.0,0,22.197777777777777,1
0x01017b2d24a37f5c74bc2291eb8743937aad1ff6,2,2,1129516629752.159,0,0.0,0,0.0,1.0,0,7.885162037037037,1
0x010286f16ec2f351c7575caf45c07d758a184793,2,2,989659170423.7035,0,0.0,0,0.0,1.0,0,6.078946759259259,1
0x0102b4bf6272eae55dffc8008ba81ac2bab58ca0,3,2,265.56679043364267,1,180387934654249.7,0,0.0,0.0,0,6.987280092592592,2
0x0104712abf87649bc5a0844b490fcf924f76da81,1,1,164516413612.38647,0,0.0,0,0.0,1.0,0,0.0,1
0x0104b9e629be9b419a5f0b4974de5e8f2bb06399,15,6,258518447772683.3,4,34542599982289.426,2,34421172847487.18,0.9964847135170918,0,3.727175925925926,4
0x0104d7a50c942735fd96ed6ab3423cac7e2db0d7,1,0,0.0,0,0.0,0,0.0,1.0,0,0.0,1
0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,6,2,88641528234821.94,1,39.978313418810714,1,39.911501361069604,0.9983287924870369,0,1.2522337962962964,4
0x010716be97151c482b999a87477aca6b2d122ed1,1,1,997646822296.7708,0,0.0,0,0.0,1.0,0,0.0,1
0x0107aacde8714bd13357fc856d6b93b3f8b543e9,130,59,2.7862221193825213e+17,28,3.1502060275478244e+16,21,3.14437092952969e+16,0.9981477090808957,0,51.97990740740741,4
0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,11,0,0.0,2,946429.4609102039,6,1892859.4618354687,2.000000570581415,0,0.012222222222222223,3
0x01080306fab7721ae1dbff1909df46b92a2c0b8c,73,24,32778520433298.773,23,1023.4078896939795,14,1026.9096886968591,1.0034217041300382,0,21.408958333333334,4
0x0108678baac8accdcbff80294564f74725330907,25,19,2.213316833442753e+16,1,1000670865323591.9,1,999611922202629.0,0.9989417668109879,0,52.483159722222226,4
0x01087080dca984b607e1ebf263330431f979e528,49,17,4.198169260006402e+17,14,3.132553372076206e+17,9,2.6470571358614848e+17,0.8450158134439247,0,27.572152777777777,4
0x010a078ff877852f0f18b6a910f7964ff18498f4,1,1,1026157532892.4052,0,0.0,0,0.0,1.0,0,0.0,1
0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,11,8,416427808420060.06,0,0.0,0,0.0,1.0,0,52.84393518518519,2
0x010b19435d2bcae650c41af62440e2de08444026,5,2,24294561500013.32,1,2503978406054.666,1,2562769533271.2437,1.0234790871496413,0,6.435185185185185,4
0x010b7eb359ff40fd261ac917003dc21058c32055,9,5,409468088478139.1,0,0.0,0,0.0,1.0,0,4.631712962962963,2
0x010c9d0abf2925400c37ee688215d34dd3e1ec08,69,69,240474432.25471446,0,0.0,0,0.0,1.0,0,22.196319444444445,1
0x010cb104dc1ce1cf2010ee993c74aa347271a686,1,1,9.79538515017366e-05,0,0.0,0,0.0,1.0,0,0.0,1
0x010d23b534006f4e4f174a7530d7d9e3c131732a,92,53,1.4721684005250356e+16,11,5521070700968626.0,6,5346643903873721.0,0.968407070558922,0,115.38174768518519,4
0x010da4bb5ed14c387bc92de075b58e2d0cee23b1,17,1,119392356645.91031,5,3784229731082494.5,8,7568354960226538.0,1.9999723848852007,0,46.11755787037037,4
0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,2,1,3307026154413.869,0,0.0,0,0.0,1.0,0,36.01199074074074,2
0x010e0d20b256620b6ab77729c8152112e0b78561,8,1,1019986253213552.0,0,0.0,0,0.0,1.0,0,15.397685185185185,2
0x010e3a3a9aaf3d8ee76b26d154f8c16c970f477e,3,2,1136523793836.4153,1,227304758766.87936,0,0.0,0.0,0,0.007546296296296297,2
0x010e86d5c98a9bf2d232a3a73ea289a79b545b16,1,1,1.1104285128015465,0,0.0,0,0.0,1.0,0,0.0,1
0x010e891bf7045dd54a0a70b96a77c7b4cfc24640,1,1,142453981198.0101,0,0.0,0,0.0,1.0,0,0.0,1
0x010e92ac8b581c760a4f3c877a4558e8cc278c70,16,4,1093.181682627797,3,1574.410015546861,4,2225.249358086542,1.4133861802915528,0,3.9444444444444446,4
0x010eefc75fce6c266573960812b987fa22b6c64e,4,1,7371382140679512.0,1,2236716805652939.2,1,2236716805652939.2,1.0,0,0.0009027777777777777,4
0x010f6b049a5e8e963060b283486795630e5d83e2,10,3,1.3601671410106052e+16,5,49155974957991.78,2,48504624888084.63,0.9867493204953459,0,75.83538194444445,3
